Name,Description,Price1,Price2,Image
Powerade,Bebida Isotónica Frozen Blast,$890,$ Precio x L : $1.483,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/10388a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,Maní Confitado Natural,$1.590,$ Precio x Kg : $5.300,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/901503a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Bionic,Alimento Perro Adulto Sabor Carne,$5.590,$ Precio x Kg : $1.863,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/934389a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Bauducco,Dou Cake,$1.000,$ Precio x Un : $125,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/996700a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Glade,Limpiapisos y Multisuperficies Floral,$1.360,$ Precio x L : $1.511,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/296317a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Equate,Cepillo Cuadrado,$2.690,$ Precio x Un : $2.690,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/299629a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Mattel games ,Scrabble original,$10.990,$ Precio x Un : $10.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/562814a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Mattel,Max Steel y pantera bionica,$11.990,$ Precio x Un : $11.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/913964a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Mega Bloks,Gran Bolsa Clásica para Construir (80 Piezas),$12.990,$ Precio x Un : $12.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/805237a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
HP,Cartucho Tinta Tricolor 122,$19.990,$ Precio x Un : $19.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/337677a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
John Frieda,Acondicionador Go Blonder Lightening,$6.650,$ Precio x L : $26.600,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/992959a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Scotch,Cinta Adhesiva Translúcida,$1.090,$ Precio x Un : $1.090,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/322533a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Elite,Servilletas Gourmet,$1.090,$ Precio x Un : $91,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/337529a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Cor Intensa Garnier,Coloración Cabello 4.0 Castaño,$1.980,$ Precio x Kg : $44.000,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/497486a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Cor Intensa Garnier,Coloración Cabello 6.7 Chocolate,$1.980,$ Precio x Kg : $44.000,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/802448a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Cor Intensa Garnier,Coloración Color Intensa de Garnier 6.75 Chocolate Caoba,$1.980,$ Precio x Kg : $44.000,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/826637a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Cor Intensa Garnier,Coloración Cabello 7.1 Rubio Ceniza,$1.980,$ Precio x Kg : $12.375,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/636355a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Ritter Sport,Chocolates de Leche con Avellanas Enteras,$2.050,$ Precio x Kg : $20.500,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/857053a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Eat Real,Hummus Chips,$2.150,$ Precio x Kg : $15.926,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/992189a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Bic,Máquinas Desechables para Afeitar Piel Sensible,$2.590,$ Precio x Un : $2.590,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/826066a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Cinta Azul,Huevo Grande Color Cage Docena,$3.090,$ Precio x Un : $258,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/943764a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Cala,Encrespador con Repuesto,$2.589,$ Precio x Un : $2.589,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/688184a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Supremo,Té 6 Sabores Caja,$1.000,$ Precio x Un : $50,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/290029a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Equate,Algodón Prensado,$1.070,$ Precio x Kg : $10.700,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/902192a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Marzú,Pliego de Papel Kafft,$200,$ Precio x Un : $200,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/299211a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Frugo,Frugo 1.75 Damasco,$1.190,$ Precio x L : $680,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/917144a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Argos,Globo Feliz Cumpleaños Nº9,$1.290,$ Precio x Un : $108,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/287313a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Parent's Choice,Mamadera,$1.290,$ Precio x Un : $1.290,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/758677a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Champion Dog,Alimento Húmedo Carne Cordero,$1.400,$ Precio x Kg : $3.500,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/904113a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Haus,Set 4 Individuales Print ( Varios Colores),$1.490,$ Precio x Un : $1.490,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/958343a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Trim,Corta Uñas Manos 7-60,$1.820,$ Precio x Un : $1.820,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/586419a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lays,Lay's Stax sabor Pizza 134g,$1.350,$ Precio x Kg : $10.075,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/761926a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Gourmet,Comino Molido Frasco,$991,$ Precio x Kg : $38.115,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/428376a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
3M,Post-It Amarillo 50 Hojas c/u Bolsa,$1.190,$ Precio x Un : $1.190,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/427114a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Great Value,Helado vaso vainilla Bolsa,$4.190,$ Precio x L : $4.165,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/643245a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Santa Rita,Vino Tinto Cabernet Sauvignon Syrah Medalla Real Botella,$4.250,$ Precio x L : $5.667,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/599624a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Maybelline ,Corrector Instant Age Eraser 2 Nude 6 ml,$4.780,$ Precio x Un : $4.780,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/983592a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Ilko,Sartén 30 cm Clásica,$7.990,$ Precio x Un : $7.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/279367a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Great Value,Galleta Frutilla,$990,$ Precio x Kg : $6.600,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/931067a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Montes,limited Selection Ensamblaje Botella,$6.490,$ Precio x L : $8.653,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/5523a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
San Pedro,Gato Tetra Cabernet Sauvignon Tetra,$3.190,$ Precio x L : $1.595,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1481a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Antonio Banderas,Colonia para Hombre Mediterráneo Botella,$12.990,$ Precio x L : $129.900,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/288475a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,Virutilla Gruesa,$1.250,$ Precio x Un : $1.250,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/277866a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Great Value,Crispy Onion Ajo Y Pimienta,$1.590,$ Precio x Kg : $16.061,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/971896a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Tomates,Fresh Cut Tomate Cocktail Caja,$2.190,$ Precio x Kg : $4.380,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/546875a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Ambrosoli,Postre crema sabor Chocolate Nuss,$740,$ Precio x Kg : $7.400,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/972619a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Arizona,Té Helado Sabor Frambuesa,$1.290,$ Precio x L : $1.897,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/292447a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Old Spice,Desodorante Hombre Barra Leña Frasco,$2.590,$ Precio x Un : $2.590,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/835175a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Inca Kola,Bebida Zero Sabor Frutal Botella,$1.510,$ Precio x L : $1.007,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/514432a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lagos del Sur,Alfajor Laguito 35 g c/u Bolsa,$690,$ Precio x Un : $230,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/4677a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,Eneldo Deshidratado,$300,$ Precio x Kg : $37.500,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/941444a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Quaker,Avena Flakes Quaker Arandanos y Pasas 300g,$2.250,$ Precio x Kg : $7.500,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/962193a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Oral-B,Cepillo dental 3D White Radiant,$2.690,$ Precio x Un : $2.690,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/774089a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Petrizzio,Polvo para Rostro Bronze Caribe Tostado 01,$2.890,$ Precio x Kg : $321.111,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/802036a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Vollkorn,Pan de Molde Chocoso Bolsa,$2.090,$ Precio x Kg : $4.180,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/294209a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Mainstays,Toalla de Baño Spa Rosa,$5.593,$ Precio x Un : $5.593,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/923675a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Safety 1st,Arnes para paseo,$6.990,$ Precio x Un : $6.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/737118a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
San Jorge,Jamonada Tradicional Bolsa,$1.150,$ Precio x Kg : $7.667,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/3933a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Capilatis,Shampoo Brillo Extremo,$6.290,$ Precio x L : $14.976,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/751468a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Capilatis,Acondicionador Brillo Extremo,$6.290,$ Precio x L : $14.976,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/751472a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Gillette,Cartuchos para afeitar Venus 2,$4.380,$ Precio x Un : $2.190,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/538721a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Ballerina,Acondicionador Manzanilla Botella,$1.490,$ Precio x L : $1.987,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/725427a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Knockout,Colonia en spray para hombre,$2.290,$ Precio x L : $10.409,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/490842a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Carmen,Vino Carmenère Clásico 2014 Botella,$2.350,$ Precio x L : $3.133,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/321791a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Ambrosoli,Caramelo Bolsa,$1.700,$ Precio x Kg : $3.953,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/297477a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
La Granja,Huevo de Campo Grande Color Caja,$1.790,$ Precio x Un : $298,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/576402a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Schwencke,Salchicha Tradicional Sin Piel,$1.790,$ Precio x Kg : $7.160,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/766374a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Vivo,Mermelada  Durazno,$970,$ Precio x Kg : $4.850,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/901625a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Calán,Pack Probiótico Manzana,$1.000,$ Precio x Kg : $1.852,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/608304a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
PF,Jamón Pierna Finissimas,$1.490,$ Precio x Kg : $11.920,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/884883a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Total SPA,Guante Exfoliante,$1.490,$ Precio x Un : $1.490,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/832058a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,Pasas Corinto,$1.550,$ Precio x Kg : $5.167,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/906096a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Clos de Pirque,Clos de Pirque Blanco Tetra,$1.690,$ Precio x L : $1.690,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/292835a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Hershey's,Barra de Chocolate Con Leche,$1.000,$ Precio x Kg : $10.870,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/966629a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Gourmet,Cebolla en Polvo Bolsa,$230,$ Precio x Kg : $15.333,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/751336a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Gourmet,Base para Pescado Frito Sobre,$570,$ Precio x Kg : $7.125,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/3399a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Powerade,Bebida Isotónica Lima Limón Zero,$890,$ Precio x L : $1.483,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/701027a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Frutisa,Fruti Mix,$1.050,$ Precio x Kg : $13.125,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/924857a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Team,Renovador de Neumáticos,$1.990,$ Precio x Un : $1.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/734486a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Nivea,Protector Labial con FPS 10 Fruity Shine Cereza Display,$2.150,$ Precio x Kg : $430.000,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/431828a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Tena,Toalla Mujer Medium,$2.490,$ Precio x Un : $249,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/822780a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Haus,Porta Velas De Vidrio,$2.490,$ Precio x Un : $2.490,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/931077a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Post-It,"Banderitas de Colores con Dispensador 23,8 mm x 43,2 mm",$2.490,$ Precio x Un : $2.490,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/665968a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Gillette,Espuma de Afeitar Foamy Mentol Lata,$6.190,$ Precio x Kg : $19.840,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/587323a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Capilatis,Shampoo Ortiga Mujer,$6.890,$ Precio x L : $19.686,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/585188a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Ginger Ale,Bebida Light Sabor Ginger Ale Botella,$870,$ Precio x Kg : $1.740,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/806210a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Betty Crocker,Mezcla para Panqueques Bolsa,$1.760,$ Precio x Kg : $9.215,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/663026a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Manquehuito,Cooler sin Gas Frutos Rojos Caja,$2.290,$ Precio x L : $1.527,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/286153a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Nivea,Crema Corporal Piernas Relajadas Anti-Celulitis con Q10 Botella,$4.350,$ Precio x L : $10.875,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/748572a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Durex,Preservativo Sensitivo Ultra Delgado Caja,$6.190,$ Precio x Un : $516,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/760082a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Duracell,Pila Alcalina Tipo C,$3.090,$ Precio x Un : $1.545,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/283043a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Ustinov,Vodka Original Premium Botella,$4.190,$ Precio x L : $5.986,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/668963a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Ilko,Abrelatas Multiple,$2.490,$ Precio x Un : $2.490,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/985a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Llanquihue,Pate Sabor Ternera Embutido,$990,$ Precio x Kg : $7.920,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/9880a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Valdivieso,Vino Espumoso Brut Maqui - Blueberry,$6.890,$ Precio x L : $9.187,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/849968a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Pantene,Acondicionador Pro-V Rizos Definidos,$4.090,$ Precio x L : $8.180,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/913804a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,Jalea con Fruta Sabor Frambuesa Pote,$760,$ Precio x Kg : $3.040,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/288925a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Collico,Levadura Comercio,$1.490,$ Precio x Kg : $2.980,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/291313a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,Galletita de Arroz con Jugo de Manzana,$300,$ Precio x Kg : $18.750,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/999845a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Tatito,Puré de Castañas Frasco,$6.091,$ Precio x Kg : $4.873,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/287643a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Granarolo,Queso Mozzarela Bufala,$3.390,$ Precio x Kg : $27.120,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/973590a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Ballerina,Acondicionador Detox Té Verde,$1.490,$ Precio x L : $1.987,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/937857a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Gourmet,Base para Papas Gratinadas Sobre,$551,$ Precio x Kg : $11.020,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/296961a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Dingo,Snack Munchy Stick Real Chiken (10 Un),$2.190,$ Precio x Un : $219,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/285943a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Petrizzio,Acondicionador Argan,$2.990,$ Precio x L : $13.591,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/939851a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,Escobilla para Ropa Plástica,$850,$ Precio x Un : $850,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/917597a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Costa,Chocolate de Leche con Trozos de Frac,$1.250,$ Precio x Kg : $10.417,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/859162a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Brooks,Desodorante para Pies Spray Frasco,$4.530,$ Precio x L : $45.300,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/287821a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
